path,reason
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\patchy\1.3.9\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\patchy\2.1.6\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\patchy\2.2.10\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\patchy\2.2.10\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.11.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.12.4\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.16.7\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.17.9\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.18.11\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mojang\text2speech\1.18.11\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mycila\license-maven-plugin\3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mycila\license-maven-plugin-parent\3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mycila\mycila-pom\3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mycila\mycila-xmltool\4.4.ga\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.mycila.xmltool\xmltool\3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\content-type\2.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\content-type\2.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\content-type\2.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\lang-tag\1.7\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\lang-tag\1.7\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\lang-tag\1.7\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\nimbus-jose-jwt\9.37.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\nimbus-jose-jwt\9.40\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\nimbus-jose-jwt\9.40\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\nimbus-jose-jwt\9.40\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\oauth2-oidc-sdk\11.18\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\oauth2-oidc-sdk\11.18\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\oauth2-oidc-sdk\11.18\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\com.nimbusds\oauth2-oidc-sdk\11.9.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.10\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.15\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.16.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.17.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.17.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.17.1\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.19.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-codec\commons-codec\1.20.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.11.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.13.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.15.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.17.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.17.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.17.0\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.20.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.21.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-io\commons-io\2.5\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.1.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.1.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.3.4\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.3.4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\commons-logging\commons-logging\1.3.4\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\2904300\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\3344974\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\4143613\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\4439705\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\4765724\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\4765747\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\4972281\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\5448638\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\6099717\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\6290412\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\6401281\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\6658792\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\6779976\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\7079732\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\curse.maven\lithium-360438\7313048\422f4e54d526837b4780deb524ca9ffb\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\fabric-loom\fabric-loom.gradle.plugin\1.16.1\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\gradle.plugin.com.hierynomus.gradle.plugins\license-gradle-plugin\0.16.1\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.fabric8\kubernetes-client-bom\5.12.4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.github.llamalad7\mixinextras-fabric\0.3.6\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.github.llamalad7\mixinextras-fabric\0.3.6\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.github.llamalad7\mixinextras-fabric\0.4.1\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.github.llamalad7\mixinextras-fabric\0.5.0\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-all\4.1.25.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-all\4.1.68.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-bom\4.1.104.Final\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-bom\4.1.68.Final\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.115.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.118.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.118.Final\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.118.Final\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.82.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.1.97.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-buffer\4.2.7.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-codec\4.1.115.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-codec\4.1.118.Final\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\io.netty\netty-codec\4.1.118.Final\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
